case_id,case_label,mode,seed,ue_id,selected_slots,successful_slots,selection_fraction,success_fraction,final_delivered_bits,final_wait_slots,cqi,demand_factor
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,5,25,21,0.005,0.0042,12670.89614868164,4150,5,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,6,14,13,0.0028,0.0026,3213.6688537597656,4422,3,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,7,5,4,0.001,0.0008,12840.6884765625,4824,15,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,8,24,20,0.0048,0.004,30941.941314697266,3627,9,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,9,208,189,0.0416,0.0378,50547.1982421875,21,3,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,10,1164,1031,0.2328,0.2062,1373896.3974609375,12,8,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,11,20,19,0.004,0.0038,24059.77990722656,4546,8,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,12,438,401,0.0876,0.0802,649085.4430847168,626,9,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,13,14,13,0.0028,0.0026,1320.2581787109375,4458,1,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,14,32,26,0.0064,0.0052,59763.25158691406,2062,12,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,15,6,5,0.0012,0.001,7890.0531005859375,4749,10,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,16,330,310,0.066,0.062,413441.04553222656,2543,8,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,17,18,16,0.0036,0.0032,12571.088745117188,4432,6,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,18,1226,1108,0.2452,0.2216,1479538.1896972656,1,8,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,19,14,12,0.0028,0.0024,36213.16229248047,4657,14,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,20,6,4,0.0012,0.0008,12563.750183105469,4820,14,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,21,7,6,0.0014,0.0012,15684.978515625,4757,13,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,22,22,21,0.0044,0.0042,5392.427398681641,4414,3,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,23,10,9,0.002,0.0018,858.1678161621094,4489,1,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,24,188,164,0.0376,0.0328,27059.023292541504,75,2,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,25,7,6,0.0014,0.0012,2086.0601806640625,4457,4,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,26,37,33,0.0074,0.0066,106738.22296142578,4190,15,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,27,271,246,0.0542,0.0492,205554.2889404297,46,6,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,28,3,2,0.0006,0.0004,435.751708984375,4801,3,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,29,12,11,0.0024,0.0022,2668.979217529297,4423,3,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,30,8,7,0.0016,0.0014,1015.9833526611328,4653,2,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,31,5,4,0.001,0.0008,575.7238998413086,4809,2,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,32,5,4,0.001,0.0008,575.7238998413086,4809,2,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,33,26,20,0.0052,0.004,15798.800720214844,3788,6,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,34,208,181,0.0416,0.0362,474470.60009765625,110,13,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,35,5,4,0.001,0.0008,352.06884765625,4570,1,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,36,19,17,0.0038,0.0034,55375.46905517578,4621,15,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,37,12,11,0.0024,0.0022,13274.361328125,4589,8,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,38,4,2,0.0008,0.0004,338.66111755371094,4827,2,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,39,40,38,0.008,0.0076,69432.46728515625,4373,10,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,40,6,5,0.0012,0.001,11276.085205078123,4772,12,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,41,172,159,0.0344,0.0318,164271.16271972656,3073,7,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,42,17,16,0.0034,0.0032,20188.09118652344,4584,8,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,43,1053,938,0.2106,0.1876,1250555.4567871094,11,8,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,44,10,9,0.002,0.0018,26605.588623046875,4691,14,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,45,1707,1531,0.3414,0.3062,4006204.9291992183,2,13,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,46,19,18,0.0038,0.0036,14100.004943847656,4424,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,47,2,1,0.0004,0.0002,1390.6490478515625,4892,9,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,48,24,22,0.0048,0.0044,42240.51831054688,4450,11,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,49,2028,1827,0.4056,0.3654,5868194.633789063,21,15,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,50,238,214,0.0476,0.0428,221019.38256835935,1761,7,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,51,1971,1788,0.3942,0.3576,5287121.694702148,0,14,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,52,1,0,0.0002,0.0,0.0,5000,14,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,53,352,322,0.0704,0.0644,426438.8576660156,1021,8,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,54,7,6,0.0014,0.0012,550.1075744628906,4465,1,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,55,74,70,0.0148,0.014,158992.80139160156,4045,12,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,56,93,82,0.0186,0.0164,162241.9907836914,3558,11,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,57,32,31,0.0064,0.0062,8115.875579833984,4402,3,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,58,10,9,0.002,0.0018,12515.841430664062,4577,9,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,59,6,5,0.0012,0.001,2534.179229736328,4581,5,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,60,36,29,0.0072,0.0058,37610.6904296875,3090,8,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,61,195,177,0.039,0.0354,29395.78500366211,0,2,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,62,68,55,0.0136,0.011,71902.79052734375,2934,8,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,63,198,177,0.0396,0.0354,109223.12480163574,206,5,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,64,1,0,0.0002,0.0,0.0,5000,7,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,65,1,0,0.0002,0.0,0.0,5000,1,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,66,256,227,0.0512,0.0454,448325.501159668,68,11,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,67,1,0,0.0002,0.0,0.0,5000,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,68,1292,1135,0.2584,0.227,1824574.779510498,21,10,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,69,4,3,0.0008,0.0006,3318.59033203125,4790,8,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,70,1464,1315,0.2928,0.263,1993495.4100952148,0,9,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,71,2200,2009,0.44,0.4018,6452445.959472656,0,15,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,72,1456,1311,0.2912,0.2622,1976459.9592590327,20,9,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,73,4,3,0.0008,0.0006,406.3933410644531,4697,2,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,74,3,2,0.0006,0.0004,270.92889404296875,4794,2,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,75,294,272,0.0588,0.0544,450127.5293884277,107,10,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,76,19,14,0.0038,0.0028,10872.29296875,3886,6,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,77,398,362,0.0796,0.0724,376116.9608764648,87,7,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,78,274,247,0.0548,0.0494,397377.965423584,340,9,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,79,37,30,0.0074,0.006,30294.162475585938,3566,7,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,80,6,5,0.0012,0.001,3397.591552734375,4599,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,81,76,68,0.0152,0.0136,201759.04705810547,3013,14,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,82,1583,1429,0.3166,0.2858,2754753.802093506,7,11,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,83,1832,1654,0.3664,0.3308,4325786.366455078,17,13,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,84,7,6,0.0014,0.0012,3041.0150756835938,4500,5,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,85,49,47,0.0098,0.0094,28889.64321899414,4331,5,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,86,1874,1697,0.3748,0.3394,5018109.631958008,0,14,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,87,9,8,0.0018,0.0016,5606.026062011719,4451,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,88,205,179,0.041,0.0358,75706.6007232666,13,4,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,89,18,16,0.0036,0.0032,12571.088745117188,4432,6,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,90,532,490,0.1064,0.098,646572.0163574219,19,8,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,91,40,37,0.008,0.0074,58754.92227172852,4256,9,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,92,20,19,0.004,0.0038,18773.84716796875,4502,7,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,93,4,3,0.0008,0.0006,406.3933410644531,4697,2,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,94,1316,1184,0.2632,0.2368,1584903.4327392578,0,8,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,95,7,6,0.0014,0.0012,4077.10986328125,4543,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,96,6,4,0.0012,0.0008,12563.750183105469,4805,14,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,97,2,1,0.0004,0.0002,347.6766967773437,4921,4,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,98,88,80,0.0176,0.016,65743.39654541016,3554,6,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,99,16,15,0.0032,0.003,1518.296905517578,4456,1,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,100,14,12,0.0028,0.0024,38522.0654296875,4794,15,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,101,1660,1510,0.332,0.302,2427374.836395264,0,10,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,102,215,195,0.043,0.039,83442.4072265625,1,4,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,103,72,64,0.0144,0.0128,26858.024826049805,835,4,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,104,27,24,0.0054,0.0048,35809.212982177734,4248,9,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,105,1,0,0.0002,0.0,0.0,5000,11,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,106,42,36,0.0084,0.0072,94763.41186523438,3783,13,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,107,5,4,0.001,0.0008,1390.706787109375,4650,4,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,108,8,6,0.0016,0.0012,9862.566375732422,4851,10,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,109,8,7,0.0016,0.0014,3674.559883117676,4499,5,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,110,225,209,0.045,0.0418,476978.4041748047,2789,12,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,111,196,180,0.0392,0.036,579436.0675048828,11,15,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,112,5,4,0.001,0.0008,2027.3433837890625,4668,5,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,113,9,8,0.0018,0.0016,11125.1923828125,4622,9,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,114,3,2,0.0006,0.0004,435.751708984375,4801,3,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,115,1646,1468,0.3292,0.2936,3842819.736328125,0,13,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,116,2,1,0.0004,0.0002,110.02151489257812,4959,1,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,117,6,5,0.0012,0.001,7890.0531005859375,4749,10,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,118,7,6,0.0014,0.0012,6637.1806640625,4643,8,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,119,2,1,0.0004,0.0002,1578.0106201171875,4893,10,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,120,16,15,0.0032,0.003,10532.533813476562,4444,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,121,107,98,0.0214,0.0196,60693.59255218506,1674,5,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,122,10,9,0.002,0.0018,2124.289581298828,4424,3,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,123,372,322,0.0744,0.0644,334515.822265625,42,7,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,124,1427,1297,0.2854,0.2594,1739494.4323730469,18,8,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,125,7,6,0.0014,0.0012,550.1075744628906,4463,1,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,126,266,242,0.0532,0.0484,150656.9552078247,21,5,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,127,212,190,0.0424,0.038,81008.6703491211,16,4,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,128,2,1,0.0004,0.0002,506.8358459472656,4928,5,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,129,5,4,0.001,0.0008,3413.4267578125,4706,7,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,130,1605,1455,0.321,0.291,2219128.218109131,0,9,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,131,1595,1443,0.319,0.2886,2186100.303222656,27,9,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,132,8,7,0.0016,0.0014,5973.496826171875,4513,7,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,133,69,60,0.0138,0.012,48245.800048828125,3178,6,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,134,98,86,0.0196,0.0172,136631.26895141602,3366,9,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,135,200,181,0.04,0.0362,48368.439697265625,11,3,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,136,1,0,0.0002,0.0,0.0,5000,1,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,137,208,182,0.0416,0.0364,77184.22668457031,3,4,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,138,128,117,0.0256,0.0234,157356.49157714844,2552,8,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,139,19,18,0.0038,0.0036,40593.90673828125,4412,12,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,140,21,20,0.0042,0.004,59123.5302734375,4390,14,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,141,2,1,0.0004,0.0002,679.518310546875,4888,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,142,5,4,0.001,0.0008,980.4413452148438,4826,3,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,143,5,4,0.001,0.0008,2718.0732421875,4679,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,144,2,1,0.0004,0.0002,2255.217041015625,4895,12,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,145,14,13,0.0028,0.0026,29317.821533203125,4537,12,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,146,47,44,0.0094,0.0088,86401.06018066406,4190,11,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,147,2,1,0.0004,0.0002,1106.19677734375,4890,8,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,148,39,37,0.0078,0.0074,29219.287353515625,4295,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,149,208,191,0.0416,0.0382,159177.16424560547,2390,6,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,150,113,100,0.0226,0.02,61833.973205566406,1914,5,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,151,23,22,0.0046,0.0044,3420.4772872924805,4325,2,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,152,37,33,0.0074,0.0066,97553.82495117188,4108,14,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,153,37,35,0.0074,0.007,35627.64178466797,4369,7,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,154,88,78,0.0176,0.0156,121681.79168701172,3364,9,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,155,168,153,0.0336,0.0306,94905.01215362547,2379,5,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,156,58,50,0.0116,0.01,83634.56286621094,3744,10,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,157,28,27,0.0056,0.0054,86674.64721679688,4557,15,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,158,8,7,0.0016,0.0014,9734.543334960938,4661,9,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,159,7,5,0.0014,0.001,1198.3171997070312,4260,3,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,160,1686,1488,0.3372,0.2976,4400268.740600586,0,14,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,161,1311,1171,0.2622,0.2342,1779683.118988037,0,9,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,162,12,11,0.0024,0.0022,10240.2802734375,4509,7,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,163,4,3,0.0008,0.0006,264.0516357421875,4675,1,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,164,682,621,0.1364,0.1242,646204.3530883789,14,7,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,165,1,0,0.0002,0.0,0.0,5000,2,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,166,1758,1587,0.3516,0.3174,4153251.602783203,21,13,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,167,5,4,0.001,0.0008,2027.3433837890625,4668,5,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,168,3,2,0.0006,0.0004,1706.71337890625,4832,7,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,169,4,3,0.0008,0.0006,2038.554931640625,4755,6,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,170,2,1,0.0004,0.0002,1106.19677734375,4890,8,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,171,7,5,0.0014,0.001,13724.356201171877,4786,13,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,172,231,202,0.0462,0.0404,125188.4539489746,5,5,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,173,1503,1348,0.3006,0.2696,2595871.8525390625,9,11,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,174,11,10,0.0022,0.002,22552.17041015625,4792,12,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,175,9,8,0.0018,0.0016,770.1506042480469,4554,1,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,176,201,181,0.0402,0.0362,48259.50177001953,22,3,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,177,261,229,0.0522,0.0458,24556.80212402344,74,1,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,178,1,0,0.0002,0.0,0.0,5000,8,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,179,1,0,0.0002,0.0,0.0,5000,8,0.5
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,180,1269,1131,0.2538,0.2262,1724752.4815979004,19,9,2.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,181,378,347,0.0756,0.0694,789325.9643554688,77,12,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,182,29,25,0.0058,0.005,15458.493301391602,4145,5,1.0
t025_j075,25% throughput + 75% Jain fairness,deterministic,1701,183,9,8,0.0018,0.0016,18041.736328125,4835,12,1.0
